latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
15.5892,78.56921,332.15,0.32,0.55,2020-05-25,727,N20,VIIRS,n,2,296.42,1.88,D,0
15.63942,78.48129,344.69,0.33,0.55,2020-05-25,727,N20,VIIRS,n,2,303.51,7.35,D,0
15.65007,78.56301,331.07,0.32,0.55,2020-05-25,727,N20,VIIRS,n,2,297.44,0.95,D,0
15.65813,78.60461,332.23,0.32,0.55,2020-05-25,727,N20,VIIRS,n,2,296.96,2.72,D,0
15.67585,78.61636,339.44,0.32,0.55,2020-05-25,727,N20,VIIRS,n,2,298.17,3.6,D,0
15.69057,78.58558,341.85,0.32,0.55,2020-05-25,727,N20,VIIRS,n,2,296.35,2.81,D,0
15.69185,78.61922,335.54,0.32,0.55,2020-05-25,727,N20,VIIRS,n,2,296.77,2.69,D,0
15.9517,78.04433,350.42,0.35,0.56,2020-05-25,727,N20,VIIRS,n,2,303.19,7.38,D,0
15.96491,80.46868,354.23,0.48,0.48,2020-05-25,727,N20,VIIRS,n,2,294.36,14.58,D,0
15.96927,80.46783,341.36,0.48,0.48,2020-05-25,727,N20,VIIRS,n,2,291.11,3.41,D,0
16.02771,80.73392,346.54,0.46,0.47,2020-05-25,727,N20,VIIRS,n,2,299.4,5.21,D,0
16.02928,80.74239,340.73,0.46,0.47,2020-05-25,727,N20,VIIRS,n,2,299.35,4.66,D,0
16.03084,80.75083,333.53,0.46,0.47,2020-05-25,727,N20,VIIRS,n,2,297.94,2.68,D,0
16.03356,80.74155,342.68,0.46,0.47,2020-05-25,727,N20,VIIRS,n,2,297.62,4.66,D,0
16.05496,80.95295,331.31,0.45,0.47,2020-05-25,727,N20,VIIRS,l,2,301.67,2.19,D,0
16.21021,77.8133,345.86,0.36,0.57,2020-05-25,727,N20,VIIRS,n,2,304.1,4.99,D,0
16.35208,78.17977,339.73,0.33,0.56,2020-05-25,727,N20,VIIRS,n,2,304.74,1.76,D,0
16.35267,78.18282,336.35,0.33,0.56,2020-05-25,727,N20,VIIRS,n,2,304.39,1.76,D,0
16.3715,81.28043,331.32,0.42,0.45,2020-05-25,727,N20,VIIRS,n,2,291.29,2.35,D,0
16.4155,77.2995,335.74,0.38,0.59,2020-05-25,727,N20,VIIRS,n,2,302.97,7.37,D,0
16.41738,77.29899,341.11,0.38,0.59,2020-05-25,727,N20,VIIRS,n,2,303.45,8.01,D,0
16.57623,77.4724,339.95,0.37,0.58,2020-05-25,727,N20,VIIRS,n,2,305.31,9.66,D,0
16.71273,81.33728,336.21,0.41,0.45,2020-05-25,727,N20,VIIRS,n,2,298.52,3.12,D,0
16.72688,78.24172,335.58,0.33,0.55,2020-05-25,727,N20,VIIRS,n,2,305.21,1.88,D,0
16.72708,78.24317,335.79,0.33,0.55,2020-05-25,727,N20,VIIRS,n,2,304.67,3.47,D,0
16.80053,81.28938,346.85,0.41,0.45,2020-05-25,727,N20,VIIRS,n,2,300.61,3.57,D,0
16.80461,81.28859,335.04,0.41,0.45,2020-05-25,727,N20,VIIRS,n,2,299.72,3.57,D,0
16.84439,80.97906,330.25,0.43,0.46,2020-05-25,727,N20,VIIRS,n,2,299.98,5.73,D,0
17.03014,79.56649,333.27,0.53,0.5,2020-05-25,727,N20,VIIRS,n,2,300.98,4.16,D,0
17.12137,80.41853,335.62,0.46,0.47,2020-05-25,727,N20,VIIRS,n,2,298.86,2.26,D,0
17.12723,80.03213,331.85,0.49,0.48,2020-05-25,727,N20,VIIRS,n,2,295.54,2.07,D,0
17.14023,81.40639,330.2,0.4,0.44,2020-05-25,727,N20,VIIRS,n,2,294.75,3.77,D,0
17.18551,81.28544,331.72,0.41,0.45,2020-05-25,727,N20,VIIRS,n,2,293.65,1.53,D,0
17.18557,81.28587,332.63,0.41,0.45,2020-05-25,727,N20,VIIRS,n,2,293.62,1.31,D,0
17.20511,80.40311,330.21,0.46,0.47,2020-05-25,727,N20,VIIRS,n,2,297.83,2.27,D,0
17.22069,80.89484,334.28,0.43,0.46,2020-05-25,727,N20,VIIRS,n,2,298.25,2.28,D,0
17.22204,80.89499,344.44,0.43,0.46,2020-05-25,727,N20,VIIRS,n,2,298.43,5.34,D,0
17.22236,80.95198,335.92,0.43,0.46,2020-05-25,727,N20,VIIRS,n,2,297.09,4.77,D,0
17.22485,80.89404,338.03,0.43,0.46,2020-05-25,727,N20,VIIRS,n,2,297.43,3.33,D,0
17.24475,80.4743,335.11,0.46,0.47,2020-05-25,727,N20,VIIRS,n,2,300.93,3.07,D,0
17.34209,80.48268,332.21,0.45,0.47,2020-05-25,727,N20,VIIRS,n,2,301.08,1.4,D,0
17.34297,80.81894,334.33,0.43,0.46,2020-05-25,727,N20,VIIRS,n,2,300.34,2.61,D,0
17.34372,80.82298,330.18,0.43,0.46,2020-05-25,727,N20,VIIRS,n,2,298.41,2.61,D,0
17.34635,80.48186,334.44,0.45,0.47,2020-05-25,727,N20,VIIRS,n,2,302.43,1.4,D,0
17.4106,81.25457,330.72,0.4,0.45,2020-05-25,727,N20,VIIRS,n,2,296.48,2.98,D,0
17.46219,80.82781,338.14,0.43,0.46,2020-05-25,727,N20,VIIRS,n,2,300.26,5.46,D,0
17.51312,80.05622,332.28,0.48,0.48,2020-05-25,727,N20,VIIRS,n,2,297.31,2.01,D,0
17.51368,80.05753,330.48,0.48,0.48,2020-05-25,727,N20,VIIRS,n,2,296.7,1.51,D,0
17.53617,81.09204,330.47,0.41,0.45,2020-05-25,727,N20,VIIRS,n,2,298.63,3.14,D,0
17.56785,80.98561,334.76,0.42,0.45,2020-05-25,727,N20,VIIRS,n,2,299.86,4.07,D,0
17.57057,80.98483,337.64,0.42,0.45,2020-05-25,727,N20,VIIRS,n,2,299.78,2.72,D,0
17.58836,79.8769,337.82,0.49,0.49,2020-05-25,727,N20,VIIRS,n,2,303.22,4.37,D,0
