latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
15.5467,77.05067,334.38,0.42,0.38,2024-11-25,756,N20,VIIRS,n,2,299.46,1.93,D,0
15.70418,78.57033,331.0,0.39,0.36,2024-11-25,756,N20,VIIRS,n,2,294.78,3.47,D,0
15.82279,78.50215,331.63,0.39,0.36,2024-11-25,756,N20,VIIRS,n,2,301.59,2.32,D,0
15.8723,78.16698,342.96,0.39,0.36,2024-11-25,756,N20,VIIRS,n,2,304.39,7.95,D,0
15.99358,78.20261,334.78,0.39,0.36,2024-11-25,756,N20,VIIRS,n,2,304.35,2.68,D,0
16.02446,80.52232,335.08,0.4,0.37,2024-11-25,756,N20,VIIRS,n,2,276.51,3.74,D,0
16.17002,80.63532,334.02,0.4,0.37,2024-11-25,756,N20,VIIRS,n,2,266.46,4.92,D,0
16.17284,80.63109,332.1,0.4,0.37,2024-11-25,756,N20,VIIRS,n,2,268.9,6.75,D,0
16.17338,80.6348,337.35,0.4,0.37,2024-11-25,756,N20,VIIRS,n,2,269.77,4.92,D,0
16.21936,77.45868,333.44,0.41,0.37,2024-11-25,756,N20,VIIRS,l,2,304.77,5.16,D,0
16.31604,77.87342,333.05,0.4,0.37,2024-11-25,756,N20,VIIRS,n,2,294.59,2.3,D,0
16.32135,77.54534,332.27,0.4,0.37,2024-11-25,756,N20,VIIRS,l,2,305.16,2.07,D,0
16.32434,77.56401,335.76,0.4,0.37,2024-11-25,756,N20,VIIRS,n,2,305.91,4.47,D,0
16.32456,78.58388,335.03,0.39,0.36,2024-11-25,756,N20,VIIRS,n,2,299.54,2.58,D,0
16.33184,77.52435,334.36,0.4,0.37,2024-11-25,756,N20,VIIRS,l,2,307.01,3.28,D,0
16.33544,77.37302,331.42,0.41,0.37,2024-11-25,756,N20,VIIRS,n,2,302.98,1.4,D,0
16.33882,77.37244,337.35,0.41,0.37,2024-11-25,756,N20,VIIRS,n,2,303.8,4.42,D,0
16.34571,77.56803,347.75,0.4,0.37,2024-11-25,756,N20,VIIRS,n,2,308.42,22.46,D,0
16.3461,77.54878,334.33,0.4,0.37,2024-11-25,756,N20,VIIRS,n,2,305.93,2.74,D,0
16.36091,77.38027,338.55,0.41,0.37,2024-11-25,756,N20,VIIRS,n,2,304.15,4.25,D,0
16.36194,77.49608,339.55,0.4,0.37,2024-11-25,756,N20,VIIRS,n,2,305.35,3.89,D,0
16.36353,77.48425,333.82,0.4,0.37,2024-11-25,756,N20,VIIRS,n,2,301.55,3.15,D,0
16.36372,77.44176,344.28,0.41,0.37,2024-11-25,756,N20,VIIRS,n,2,311.71,23.64,D,0
16.36472,77.49174,330.57,0.4,0.37,2024-11-25,756,N20,VIIRS,l,2,304.12,3.66,D,0
16.36829,77.4487,338.35,0.41,0.37,2024-11-25,756,N20,VIIRS,n,2,306.43,4.33,D,0
16.36888,77.45247,332.91,0.41,0.37,2024-11-25,756,N20,VIIRS,l,2,305.5,3.33,D,0
16.37007,77.45998,334.6,0.41,0.37,2024-11-25,756,N20,VIIRS,n,2,306.1,3.24,D,0
16.37226,77.45187,332.56,0.41,0.37,2024-11-25,756,N20,VIIRS,n,2,301.78,2.49,D,0
16.37534,77.62424,334.49,0.4,0.37,2024-11-25,756,N20,VIIRS,n,2,304.05,4.2,D,0
16.37816,77.41602,334.25,0.41,0.37,2024-11-25,756,N20,VIIRS,l,2,305.32,1.71,D,0
16.38175,77.51193,335.69,0.4,0.37,2024-11-25,756,N20,VIIRS,n,2,309.33,3.2,D,0
16.3869,77.49168,340.07,0.4,0.37,2024-11-25,756,N20,VIIRS,n,2,308.25,6.39,D,0
16.39555,77.4594,331.44,0.4,0.37,2024-11-25,756,N20,VIIRS,l,2,303.93,4.64,D,0
16.39565,77.4169,338.86,0.41,0.37,2024-11-25,756,N20,VIIRS,n,2,309.38,6.91,D,0
16.40699,77.42268,336.64,0.41,0.37,2024-11-25,756,N20,VIIRS,n,2,307.56,5.07,D,0
16.40747,77.65312,332.98,0.4,0.37,2024-11-25,756,N20,VIIRS,n,2,302.89,2.43,D,0
