latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
15.51861,78.36434,336.02,0.41,0.45,2020-01-31,823,N20,VIIRS,n,2,303.46,0.86,D,0
15.63365,77.9755,350.11,0.39,0.44,2020-01-31,823,N20,VIIRS,n,2,307.54,4.4,D,0
15.68464,78.33677,340.23,0.41,0.45,2020-01-31,823,N20,VIIRS,n,2,306.82,4.09,D,0
15.7036,78.96162,332.64,0.45,0.47,2020-01-31,823,N20,VIIRS,n,2,304.38,1.68,D,0
15.70452,78.96152,330.82,0.44,0.46,2020-01-31,823,N20,VIIRS,l,2,304.31,2.12,D,0
15.72446,77.75393,337.95,0.56,0.43,2020-01-31,823,N20,VIIRS,n,2,307.7,3.36,D,0
15.82183,80.02737,345.32,0.52,0.5,2020-01-31,823,N20,VIIRS,n,2,300.75,8.09,D,0
15.8219,80.0287,338.52,0.52,0.5,2020-01-31,823,N20,VIIRS,n,2,299.87,7.91,D,0
15.99162,78.64659,331.32,0.43,0.46,2020-01-31,823,N20,VIIRS,l,2,305.83,3.07,D,0
15.99212,78.65066,336.29,0.43,0.46,2020-01-31,823,N20,VIIRS,n,2,304.36,3.07,D,0
16.01866,77.99956,332.37,0.39,0.44,2020-01-31,823,N20,VIIRS,n,2,302.19,2.54,D,0
16.15069,79.06892,331.16,0.46,0.47,2020-01-31,823,N20,VIIRS,l,2,302.45,3.1,D,0
16.20804,77.39053,330.4,0.54,0.42,2020-01-31,823,N20,VIIRS,l,2,304.56,2.87,D,0
16.21556,78.51208,338.92,0.42,0.45,2020-01-31,823,N20,VIIRS,n,2,308.53,5.64,D,0
16.5885,80.69179,331.72,0.59,0.53,2020-01-31,823,N20,VIIRS,n,2,299.26,3.73,D,0
16.64995,78.01641,354.92,0.4,0.44,2020-01-31,823,N20,VIIRS,n,2,305.31,11.71,D,0
16.90699,78.57277,348.99,0.44,0.46,2020-01-31,823,N20,VIIRS,n,2,300.13,6.72,D,0
17.03688,77.34351,336.85,0.55,0.43,2020-01-31,823,N20,VIIRS,l,2,309.04,4.74,D,0
17.08002,80.85934,331.14,0.62,0.54,2020-01-31,823,N20,VIIRS,n,2,294.43,3.74,D,0
17.16903,78.25778,340.46,0.42,0.45,2020-01-31,823,N20,VIIRS,n,2,302.28,4.16,D,0
17.36836,78.0639,347.47,0.41,0.45,2020-01-31,823,N20,VIIRS,n,2,301.04,5.64,D,0
17.46724,77.33741,343.06,0.56,0.43,2020-01-31,823,N20,VIIRS,n,2,310.74,4.29,D,0
17.48709,77.59046,367.0,0.39,0.44,2020-01-31,823,N20,VIIRS,h,2,312.15,9.7,D,0
17.66936,77.5063,339.47,0.38,0.43,2020-01-31,823,N20,VIIRS,n,2,310.49,3.94,D,0
17.67144,77.50502,337.55,0.38,0.43,2020-01-31,823,N20,VIIRS,n,2,309.13,4.33,D,0
17.79199,77.97604,335.07,0.41,0.45,2020-01-31,823,N20,VIIRS,n,2,304.42,2.35,D,0
17.81935,77.96061,338.03,0.41,0.45,2020-01-31,823,N20,VIIRS,n,2,306.04,4.49,D,0
17.83895,77.79064,336.37,0.4,0.44,2020-01-31,823,N20,VIIRS,n,2,304.81,3.23,D,0
17.83945,79.16637,335.83,0.49,0.49,2020-01-31,823,N20,VIIRS,n,2,297.84,4.57,D,0
19.03439,77.58377,332.8,0.4,0.44,2020-01-31,824,N20,VIIRS,n,2,305.11,2.9,D,0
19.17224,78.64647,346.3,0.47,0.48,2020-01-31,824,N20,VIIRS,n,2,304.12,14.68,D,0
19.1999,77.44935,343.6,0.4,0.44,2020-01-31,824,N20,VIIRS,n,2,305.89,4.23,D,0
19.53534,77.73081,340.99,0.42,0.45,2020-01-31,824,N20,VIIRS,n,2,304.51,8.96,D,0
17.58146,80.31605,301.89,0.4,0.6,2020-01-31,2054,N20,VIIRS,n,2,290.45,1.51,N,2
17.95733,80.76208,300.49,0.42,0.61,2020-01-31,2054,N20,VIIRS,n,2,287.36,1.5,N,0
17.95925,80.79991,307.25,0.43,0.62,2020-01-31,2054,N20,VIIRS,n,2,290.1,1.27,N,2
17.96092,80.80031,304.27,0.43,0.62,2020-01-31,2054,N20,VIIRS,n,2,289.4,0.76,N,0
17.97051,79.5981,317.2,0.36,0.57,2020-01-31,2054,N20,VIIRS,n,2,289.94,1.15,N,0
17.97118,79.59483,304.47,0.36,0.57,2020-01-31,2054,N20,VIIRS,n,2,289.77,1.15,N,0
15.68567,78.45873,303.16,0.33,0.55,2020-01-31,2055,N20,VIIRS,n,2,292.76,0.5,N,2
17.14693,78.22548,303.46,0.6,0.53,2020-01-31,2055,N20,VIIRS,n,2,289.69,1.15,N,2
15.52528,78.05249,340.66,0.38,0.36,2020-02-01,804,N20,VIIRS,n,2,305.61,2.81,D,0
15.56336,78.26202,334.16,0.39,0.36,2020-02-01,804,N20,VIIRS,n,2,305.55,2.6,D,0
15.58468,80.09689,333.28,0.43,0.38,2020-02-01,804,N20,VIIRS,n,2,297.29,2.09,D,0
15.65236,78.31396,335.64,0.39,0.36,2020-02-01,804,N20,VIIRS,n,2,309.98,2.09,D,0
15.68823,78.99471,337.58,0.4,0.37,2020-02-01,804,N20,VIIRS,n,2,305.34,2.97,D,0
15.76243,77.53181,333.62,0.38,0.36,2020-02-01,804,N20,VIIRS,n,2,303.57,1.75,D,0
