latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
16.20467,77.11362,330.66,0.43,0.46,2024-12-20,827,N20,VIIRS,n,2,285.75,3.83,D,0
16.31786,80.60475,329.32,0.36,0.58,2024-12-20,827,N20,VIIRS,n,2,287.72,3.09,D,0
16.4876,77.13817,331.67,0.43,0.46,2024-12-20,827,N20,VIIRS,n,2,284.05,2.84,D,0
18.41707,79.5893,326.98,0.33,0.55,2024-12-20,828,N20,VIIRS,n,2,280.69,0.98,D,0
18.94531,78.70486,339.88,0.59,0.53,2024-12-20,828,N20,VIIRS,n,2,278.42,5.45,D,0
19.14756,77.11272,345.5,0.47,0.48,2024-12-20,828,N20,VIIRS,n,2,303.35,5.77,D,0
19.38454,77.31072,341.32,0.48,0.48,2024-12-20,828,N20,VIIRS,n,2,303.14,6.75,D,0
19.39276,77.14767,346.08,0.47,0.48,2024-12-20,828,N20,VIIRS,n,2,303.5,5.7,D,0
19.41351,77.82029,334.38,0.52,0.5,2024-12-20,828,N20,VIIRS,n,2,299.71,3.08,D,0
19.52323,77.76096,332.29,0.52,0.5,2024-12-20,828,N20,VIIRS,n,2,301.09,3.26,D,0
19.52349,77.76401,331.76,0.52,0.5,2024-12-20,828,N20,VIIRS,n,2,300.0,3.69,D,0
19.59646,77.83304,332.8,0.53,0.5,2024-12-20,828,N20,VIIRS,n,2,300.73,5.63,D,0
17.95631,80.7845,304.14,0.67,0.73,2024-12-20,1918,N20,VIIRS,n,2,288.82,2.09,N,0
17.95834,80.78332,307.94,0.67,0.73,2024-12-20,1918,N20,VIIRS,n,2,288.71,2.23,N,0
17.95938,80.78139,306.84,0.53,0.67,2024-12-20,2058,N20,VIIRS,n,2,289.75,1.74,N,0
19.80409,78.86452,303.42,0.37,0.58,2024-12-20,2058,N20,VIIRS,n,2,285.5,0.51,N,0
15.91872,77.36327,304.07,0.35,0.57,2024-12-20,2059,N20,VIIRS,n,2,289.04,0.28,N,2
17.0825,78.09373,300.16,0.37,0.58,2024-12-20,2059,N20,VIIRS,n,2,287.14,0.41,N,0
17.14859,78.22287,300.1,0.38,0.58,2024-12-20,2059,N20,VIIRS,n,2,287.62,0.61,N,2
17.58818,80.31715,301.81,0.5,0.66,2024-12-20,2059,N20,VIIRS,n,2,288.69,0.79,N,0
15.60351,77.01302,332.07,0.39,0.36,2024-12-21,808,N20,VIIRS,n,2,301.34,1.67,D,0
15.93102,77.96484,345.04,0.41,0.37,2024-12-21,808,N20,VIIRS,n,2,302.22,13.25,D,0
16.06701,77.02703,331.48,0.39,0.36,2024-12-21,808,N20,VIIRS,n,2,297.3,2.59,D,0
16.12947,77.01341,331.12,0.39,0.36,2024-12-21,808,N20,VIIRS,n,2,298.57,1.6,D,0
16.20543,77.20635,335.62,0.39,0.36,2024-12-21,808,N20,VIIRS,n,2,300.8,2.81,D,0
16.27263,77.90865,334.15,0.41,0.37,2024-12-21,808,N20,VIIRS,n,2,298.81,3.49,D,0
16.24128,77.0362,331.43,0.39,0.36,2024-12-21,809,N20,VIIRS,n,2,295.1,1.7,D,0
