latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
15.57738,79.22889,340.64,0.4,0.37,2023-10-07,804,N20,VIIRS,n,2,310.74,2.58,D,0
15.58581,79.90513,332.9,0.42,0.38,2023-10-07,804,N20,VIIRS,l,2,304.01,2.32,D,0
15.58926,79.90462,331.85,0.42,0.38,2023-10-07,804,N20,VIIRS,l,2,304.99,2.32,D,0
15.60545,77.29089,338.57,0.39,0.36,2023-10-07,804,N20,VIIRS,l,2,313.45,4.74,D,0
15.63603,78.28337,349.59,0.39,0.36,2023-10-07,804,N20,VIIRS,n,2,315.29,7.56,D,0
15.63657,78.28696,345.49,0.39,0.36,2023-10-07,804,N20,VIIRS,n,2,313.46,7.56,D,0
15.6946,77.72125,335.67,0.38,0.36,2023-10-07,804,N20,VIIRS,l,2,310.46,3.57,D,0
15.86344,78.37492,336.62,0.39,0.36,2023-10-07,804,N20,VIIRS,l,2,307.84,2.71,D,0
16.05217,79.96458,337.84,0.43,0.38,2023-10-07,804,N20,VIIRS,n,2,305.21,2.37,D,0
16.35722,81.4836,342.96,0.5,0.41,2023-10-07,804,N20,VIIRS,n,2,300.3,7.41,D,3
16.45328,79.48972,337.28,0.41,0.37,2023-10-07,804,N20,VIIRS,l,2,308.36,1.21,D,0
16.42526,77.23437,336.36,0.38,0.36,2023-10-07,805,N20,VIIRS,n,2,306.87,2.43,D,0
16.4905,77.73241,347.21,0.38,0.36,2023-10-07,805,N20,VIIRS,n,2,309.41,4.8,D,0
16.72064,79.57643,336.64,0.42,0.38,2023-10-07,805,N20,VIIRS,n,2,304.87,3.51,D,0
16.8173,79.10196,332.44,0.41,0.37,2023-10-07,805,N20,VIIRS,n,2,300.87,3.06,D,0
16.8702,80.55856,333.44,0.46,0.39,2023-10-07,805,N20,VIIRS,n,2,303.83,2.38,D,0
16.87078,80.56283,330.69,0.46,0.39,2023-10-07,805,N20,VIIRS,n,2,301.17,2.38,D,0
16.87964,78.13563,344.36,0.39,0.36,2023-10-07,805,N20,VIIRS,n,2,306.9,5.75,D,0
17.0814,78.96417,338.75,0.4,0.37,2023-10-07,805,N20,VIIRS,n,2,306.6,3.42,D,0
17.18466,78.47884,338.63,0.39,0.36,2023-10-07,805,N20,VIIRS,n,2,304.38,9.36,D,0
17.188,78.47832,340.24,0.39,0.36,2023-10-07,805,N20,VIIRS,n,2,306.76,9.36,D,0
17.24237,79.09031,331.05,0.41,0.37,2023-10-07,805,N20,VIIRS,n,2,302.71,2.37,D,0
17.2557,81.34118,338.64,0.51,0.41,2023-10-07,805,N20,VIIRS,n,2,303.54,10.32,D,0
17.25639,81.34195,337.37,0.51,0.41,2023-10-07,805,N20,VIIRS,n,2,301.52,4.8,D,0
17.27187,79.93865,331.76,0.44,0.38,2023-10-07,805,N20,VIIRS,n,2,304.33,2.32,D,0
17.42504,79.81721,330.1,0.43,0.38,2023-10-07,805,N20,VIIRS,l,2,303.64,2.12,D,0
17.67821,79.58237,335.2,0.43,0.38,2023-10-07,805,N20,VIIRS,n,2,304.22,6.13,D,0
17.73285,79.14461,333.4,0.41,0.37,2023-10-07,805,N20,VIIRS,n,2,306.49,2.76,D,0
18.34193,79.37791,332.73,0.42,0.38,2023-10-07,805,N20,VIIRS,n,2,301.51,2.17,D,0
18.70847,78.40394,335.28,0.4,0.37,2023-10-07,805,N20,VIIRS,n,2,305.84,2.99,D,0
18.71355,78.29554,334.24,0.4,0.37,2023-10-07,805,N20,VIIRS,n,2,307.37,3.52,D,0
18.75455,78.36588,337.17,0.4,0.37,2023-10-07,805,N20,VIIRS,n,2,311.13,3.23,D,0
18.76526,78.34494,330.02,0.4,0.37,2023-10-07,805,N20,VIIRS,l,2,304.97,2.04,D,0
18.77341,78.52126,334.34,0.4,0.37,2023-10-07,805,N20,VIIRS,n,2,307.03,2.61,D,0
18.77776,78.43162,333.17,0.4,0.37,2023-10-07,805,N20,VIIRS,l,2,307.59,4.34,D,0
18.79648,78.3708,335.03,0.4,0.37,2023-10-07,805,N20,VIIRS,l,2,308.2,2.35,D,0
18.82623,78.47028,333.95,0.4,0.37,2023-10-07,805,N20,VIIRS,l,2,308.18,2.55,D,0
