latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
15.8263,79.31918,334.89,0.46,0.39,2023-01-25,745,N20,VIIRS,n,2,300.16,3.84,D,0
15.8356,78.06686,337.66,0.53,0.42,2023-01-25,745,N20,VIIRS,n,2,301.07,6.3,D,0
15.8394,78.06615,344.93,0.53,0.42,2023-01-25,745,N20,VIIRS,n,2,301.73,6.3,D,0
15.98307,77.85859,336.03,0.54,0.42,2023-01-25,745,N20,VIIRS,n,2,301.75,3.61,D,0
16.13403,77.06454,334.98,0.4,0.44,2023-01-25,745,N20,VIIRS,n,2,292.87,2.46,D,0
16.39561,79.90414,343.35,0.43,0.38,2023-01-25,745,N20,VIIRS,n,2,302.88,5.32,D,0
16.45567,77.03569,344.24,0.39,0.44,2023-01-25,745,N20,VIIRS,n,2,299.23,2.04,D,0
16.65372,80.63296,337.46,0.4,0.37,2023-01-25,745,N20,VIIRS,n,2,309.06,5.2,D,0
16.76154,81.29519,330.34,0.39,0.36,2023-01-25,745,N20,VIIRS,n,2,298.36,2.39,D,0
16.90178,80.20831,335.08,0.41,0.37,2023-01-25,745,N20,VIIRS,n,2,301.43,2.48,D,0
16.96856,81.31525,336.0,0.39,0.36,2023-01-25,745,N20,VIIRS,n,2,304.98,2.65,D,0
17.03895,80.91715,333.43,0.4,0.37,2023-01-25,745,N20,VIIRS,n,2,305.31,2.34,D,0
17.0973,77.93665,342.61,0.51,0.41,2023-01-25,745,N20,VIIRS,n,2,309.17,5.6,D,0
17.15189,79.01379,336.83,0.45,0.39,2023-01-25,745,N20,VIIRS,l,2,307.09,5.69,D,0
17.172,80.77296,332.71,0.4,0.37,2023-01-25,745,N20,VIIRS,n,2,303.89,1.93,D,0
17.17612,77.20395,332.61,0.56,0.43,2023-01-25,745,N20,VIIRS,l,2,305.31,2.31,D,0
17.22815,77.61454,335.79,0.53,0.42,2023-01-25,745,N20,VIIRS,n,2,309.57,5.06,D,0
17.23429,78.4332,335.83,0.48,0.4,2023-01-25,745,N20,VIIRS,n,2,302.57,3.13,D,0
17.23636,77.84035,347.39,0.52,0.41,2023-01-25,745,N20,VIIRS,n,2,312.91,5.96,D,0
17.3104,81.30556,330.81,0.39,0.36,2023-01-25,745,N20,VIIRS,n,2,304.83,1.85,D,0
17.34972,80.13428,333.37,0.41,0.37,2023-01-25,745,N20,VIIRS,n,2,305.84,2.2,D,0
17.37932,77.85611,338.12,0.52,0.41,2023-01-25,745,N20,VIIRS,n,2,312.85,14.4,D,0
17.45242,78.90143,332.44,0.46,0.39,2023-01-25,745,N20,VIIRS,n,2,302.62,2.21,D,0
17.45453,77.6178,340.2,0.53,0.42,2023-01-25,745,N20,VIIRS,l,2,311.51,8.08,D,0
17.47643,79.28312,332.78,0.44,0.38,2023-01-25,745,N20,VIIRS,n,2,302.84,4.09,D,0
17.57892,79.00571,344.92,0.45,0.39,2023-01-25,745,N20,VIIRS,n,2,305.07,5.53,D,0
17.59733,80.14264,345.96,0.41,0.37,2023-01-25,745,N20,VIIRS,n,2,306.78,6.86,D,0
17.65796,80.94184,335.7,0.39,0.36,2023-01-25,745,N20,VIIRS,n,2,304.91,4.66,D,0
17.66128,80.94128,343.96,0.39,0.36,2023-01-25,745,N20,VIIRS,n,2,305.51,4.66,D,0
17.84451,79.78499,332.8,0.42,0.38,2023-01-25,745,N20,VIIRS,n,2,303.52,0.97,D,0
18.03622,80.94736,332.89,0.39,0.36,2023-01-25,745,N20,VIIRS,n,2,306.12,3.75,D,0
17.47957,77.47673,335.63,0.54,0.42,2023-01-25,746,N20,VIIRS,n,2,307.05,4.09,D,0
17.52417,77.68311,335.14,0.52,0.42,2023-01-25,746,N20,VIIRS,l,2,307.22,6.08,D,0
17.52969,77.69218,338.15,0.52,0.42,2023-01-25,746,N20,VIIRS,l,2,312.12,7.81,D,0
17.53347,77.69144,337.33,0.52,0.42,2023-01-25,746,N20,VIIRS,l,2,310.85,7.81,D,0
17.53432,77.69629,346.35,0.52,0.42,2023-01-25,746,N20,VIIRS,n,2,308.65,7.81,D,0
17.55852,77.49805,333.2,0.54,0.42,2023-01-25,746,N20,VIIRS,l,2,304.95,3.82,D,0
17.62113,77.9938,335.0,0.5,0.41,2023-01-25,746,N20,VIIRS,l,2,308.28,3.72,D,0
17.63005,77.93411,335.04,0.51,0.41,2023-01-25,746,N20,VIIRS,l,2,309.28,2.58,D,0
17.6301,77.59961,336.89,0.53,0.42,2023-01-25,746,N20,VIIRS,l,2,309.89,2.48,D,0
17.67833,77.74068,340.35,0.52,0.41,2023-01-25,746,N20,VIIRS,n,2,309.61,4.96,D,0
17.67917,77.74549,339.18,0.52,0.41,2023-01-25,746,N20,VIIRS,n,2,311.79,5.39,D,0
17.74497,77.31767,338.36,0.54,0.42,2023-01-25,746,N20,VIIRS,n,2,307.11,5.36,D,0
17.75187,78.20874,331.55,0.49,0.4,2023-01-25,746,N20,VIIRS,n,2,303.07,1.47,D,0
17.76557,78.11174,331.34,0.49,0.41,2023-01-25,746,N20,VIIRS,l,2,306.06,3.43,D,0
17.95145,77.83564,338.72,0.51,0.41,2023-01-25,746,N20,VIIRS,l,2,309.36,5.6,D,0
18.05368,77.8852,334.07,0.5,0.41,2023-01-25,746,N20,VIIRS,n,2,307.78,3.52,D,0
18.07282,77.92966,335.81,0.5,0.41,2023-01-25,746,N20,VIIRS,n,2,307.69,3.29,D,0
18.10253,78.41082,334.38,0.47,0.4,2023-01-25,746,N20,VIIRS,n,2,304.58,3.76,D,0
18.20042,80.54769,341.12,0.4,0.37,2023-01-25,746,N20,VIIRS,n,2,306.85,4.28,D,0
18.31011,78.2192,333.38,0.48,0.4,2023-01-25,746,N20,VIIRS,n,2,305.57,3.34,D,0
18.31198,78.18626,346.28,0.48,0.4,2023-01-25,746,N20,VIIRS,n,2,312.17,7.63,D,0
18.31562,78.18556,335.66,0.48,0.4,2023-01-25,746,N20,VIIRS,n,2,308.74,1.63,D,0
18.44842,78.71477,333.22,0.45,0.39,2023-01-25,746,N20,VIIRS,n,2,301.92,0.93,D,0
18.49899,80.20232,333.6,0.4,0.37,2023-01-25,746,N20,VIIRS,n,2,303.76,3.62,D,0
18.5189,79.33269,334.31,0.43,0.38,2023-01-25,746,N20,VIIRS,n,2,300.97,2.92,D,0
18.66358,78.15536,333.45,0.48,0.4,2023-01-25,746,N20,VIIRS,n,2,301.71,3.27,D,0
18.72097,79.538,338.6,0.42,0.38,2023-01-25,746,N20,VIIRS,l,2,310.17,3.51,D,2
18.72618,77.88268,333.99,0.49,0.4,2023-01-25,746,N20,VIIRS,n,2,302.58,3.15,D,0
18.74358,79.14774,339.09,0.43,0.38,2023-01-25,746,N20,VIIRS,n,2,302.29,2.7,D,0
18.77183,78.52095,330.21,0.46,0.39,2023-01-25,746,N20,VIIRS,n,2,302.29,2.14,D,0
18.91657,80.73003,334.52,0.39,0.36,2023-01-25,746,N20,VIIRS,l,2,305.69,3.35,D,0
18.91988,80.72945,333.58,0.39,0.36,2023-01-25,746,N20,VIIRS,l,2,306.26,3.35,D,0
19.03907,77.61338,334.14,0.5,0.41,2023-01-25,746,N20,VIIRS,n,2,306.15,3.49,D,0
19.06809,78.51275,331.25,0.45,0.39,2023-01-25,746,N20,VIIRS,n,2,302.45,1.82,D,0
19.10002,77.18913,338.7,0.53,0.42,2023-01-25,746,N20,VIIRS,n,2,305.3,4.16,D,0
19.12411,77.45634,332.32,0.51,0.41,2023-01-25,746,N20,VIIRS,n,2,302.42,5.16,D,0
19.17035,80.70013,331.19,0.39,0.36,2023-01-25,746,N20,VIIRS,n,2,304.18,1.7,D,0
19.17323,77.5159,333.42,0.51,0.41,2023-01-25,746,N20,VIIRS,n,2,303.4,6.21,D,0
19.23655,77.49617,334.42,0.51,0.41,2023-01-25,746,N20,VIIRS,n,2,303.05,2.36,D,0
19.24027,77.49545,336.78,0.51,0.41,2023-01-25,746,N20,VIIRS,n,2,304.45,6.3,D,0
19.31119,77.32491,331.52,0.52,0.41,2023-01-25,746,N20,VIIRS,n,2,301.25,2.67,D,0
19.70881,81.25877,353.8,0.38,0.36,2023-01-25,746,N20,VIIRS,n,2,310.14,8.0,D,0
19.80001,77.24824,333.85,0.51,0.41,2023-01-25,746,N20,VIIRS,n,2,302.21,3.63,D,0
19.81689,80.55186,335.7,0.39,0.36,2023-01-25,746,N20,VIIRS,n,2,306.69,1.75,D,0
19.88839,78.4612,332.6,0.45,0.39,2023-01-25,746,N20,VIIRS,n,2,303.48,2.12,D,0
19.89043,79.46886,331.99,0.41,0.37,2023-01-25,746,N20,VIIRS,n,2,302.99,1.69,D,0
19.9631,79.33468,336.95,0.42,0.37,2023-01-25,746,N20,VIIRS,n,2,306.44,4.4,D,2
19.96338,79.33522,336.5,0.42,0.37,2023-01-25,746,N20,VIIRS,n,2,305.17,5.0,D,2
17.46498,80.65368,309.75,0.39,0.36,2023-01-25,2016,N20,VIIRS,n,2,292.35,0.74,N,0
17.95808,80.80283,304.92,0.39,0.36,2023-01-25,2016,N20,VIIRS,n,2,293.18,0.55,N,2
17.95867,80.79918,310.02,0.39,0.36,2023-01-25,2016,N20,VIIRS,n,2,294.08,1.17,N,2
17.97284,78.10538,306.53,0.41,0.37,2023-01-25,2016,N20,VIIRS,n,2,291.03,0.74,N,0
18.71304,78.93995,305.47,0.39,0.36,2023-01-25,2016,N20,VIIRS,n,2,288.94,0.61,N,0
18.7157,80.4938,303.88,0.39,0.36,2023-01-25,2016,N20,VIIRS,n,2,293.03,0.49,N,0
18.7202,79.53721,317.33,0.39,0.36,2023-01-25,2016,N20,VIIRS,n,2,294.07,1.35,N,2
18.7235,79.53779,314.9,0.39,0.36,2023-01-25,2016,N20,VIIRS,n,2,295.97,1.57,N,2
18.72406,79.53414,314.73,0.39,0.36,2023-01-25,2016,N20,VIIRS,n,2,294.52,1.56,N,2
18.73452,79.53221,311.21,0.39,0.36,2023-01-25,2016,N20,VIIRS,n,2,293.67,1.18,N,0
18.73782,79.53277,311.99,0.39,0.36,2023-01-25,2016,N20,VIIRS,n,2,294.04,0.9,N,0
19.70673,79.21601,302.11,0.39,0.36,2023-01-25,2016,N20,VIIRS,n,2,291.9,0.57,N,0
19.78896,79.14599,302.39,0.39,0.36,2023-01-25,2016,N20,VIIRS,n,2,292.25,0.64,N,2
19.92293,79.11478,304.57,0.39,0.36,2023-01-25,2016,N20,VIIRS,n,2,291.01,0.87,N,2
19.96399,79.33495,320.6,0.39,0.36,2023-01-25,2016,N20,VIIRS,n,2,291.32,2.23,N,2
15.68591,78.45655,303.8,0.39,0.36,2023-01-25,2017,N20,VIIRS,n,2,291.94,0.64,N,0
15.91572,77.36279,300.01,0.41,0.37,2023-01-25,2017,N20,VIIRS,n,2,289.94,0.79,N,2
16.24042,80.66741,302.74,0.4,0.37,2023-01-25,2017,N20,VIIRS,n,2,290.4,0.57,N,0
16.86762,80.7039,300.02,0.39,0.36,2023-01-25,2017,N20,VIIRS,n,2,289.83,0.39,N,0
16.87254,80.02166,305.33,0.39,0.36,2023-01-25,2017,N20,VIIRS,n,2,294.46,0.68,N,2
16.87683,80.12192,306.65,0.39,0.36,2023-01-25,2017,N20,VIIRS,n,2,294.21,0.84,N,2
16.89877,78.18704,299.76,0.4,0.37,2023-01-25,2017,N20,VIIRS,n,2,288.15,0.58,N,0
17.08192,78.09332,312.06,0.4,0.37,2023-01-25,2017,N20,VIIRS,n,2,287.98,0.54,N,0
17.14271,77.18265,305.88,0.43,0.38,2023-01-25,2017,N20,VIIRS,n,2,291.99,0.66,N,2
17.14726,78.22224,300.58,0.4,0.37,2023-01-25,2017,N20,VIIRS,n,2,288.86,0.57,N,2
17.17846,80.80255,313.6,0.39,0.36,2023-01-25,2017,N20,VIIRS,n,2,291.5,0.8,N,0
17.38041,77.73183,303.84,0.41,0.37,2023-01-25,2017,N20,VIIRS,n,2,288.83,0.45,N,0
17.47438,78.37337,327.94,0.4,0.37,2023-01-25,2017,N20,VIIRS,n,2,290.73,1.31,N,0
17.53211,78.43907,301.78,0.4,0.37,2023-01-25,2017,N20,VIIRS,n,2,290.23,0.47,N,0
17.60117,78.4808,300.68,0.4,0.37,2023-01-25,2017,N20,VIIRS,n,2,288.51,0.4,N,0
15.53821,80.11368,340.69,0.52,0.5,2023-01-26,726,N20,VIIRS,n,2,301.71,3.92,D,0
15.53919,80.11565,340.23,0.52,0.5,2023-01-26,726,N20,VIIRS,n,2,301.81,6.55,D,0
15.54275,80.11277,333.13,0.52,0.5,2023-01-26,726,N20,VIIRS,n,2,301.87,3.61,D,0
15.84128,77.64907,332.6,0.38,0.58,2023-01-26,726,N20,VIIRS,n,2,306.43,2.38,D,0
15.92232,77.99715,367.0,0.35,0.57,2023-01-26,726,N20,VIIRS,h,2,310.68,4.87,D,0
16.06293,78.62739,331.21,0.32,0.55,2023-01-26,726,N20,VIIRS,l,2,304.5,9.42,D,0
16.06403,78.633,332.07,0.32,0.55,2023-01-26,726,N20,VIIRS,n,2,306.69,6.4,D,0
16.06514,78.63867,354.96,0.32,0.55,2023-01-26,726,N20,VIIRS,n,2,310.9,6.13,D,0
16.06571,78.64157,331.0,0.32,0.55,2023-01-26,726,N20,VIIRS,n,2,302.99,6.13,D,0
16.0674,78.62393,352.31,0.32,0.55,2023-01-26,726,N20,VIIRS,n,2,308.49,5.73,D,0
16.06898,78.63205,367.0,0.32,0.55,2023-01-26,726,N20,VIIRS,h,2,308.4,6.4,D,0
16.0695,78.63467,355.96,0.32,0.55,2023-01-26,726,N20,VIIRS,n,2,305.92,6.4,D,0
16.07001,78.63728,353.14,0.32,0.55,2023-01-26,726,N20,VIIRS,n,2,304.65,6.13,D,0
16.07239,78.62315,355.27,0.32,0.55,2023-01-26,726,N20,VIIRS,n,2,303.45,5.97,D,0
16.07678,78.61928,342.61,0.32,0.55,2023-01-26,726,N20,VIIRS,n,2,302.9,5.97,D,0
16.17251,78.6582,348.06,0.64,0.54,2023-01-26,726,N20,VIIRS,n,2,304.74,10.16,D,0
16.17747,78.65735,338.54,0.64,0.54,2023-01-26,726,N20,VIIRS,n,2,303.42,8.68,D,0
16.23298,77.97296,334.66,0.35,0.57,2023-01-26,726,N20,VIIRS,n,2,305.81,4.21,D,0
16.23363,77.97619,355.58,0.35,0.57,2023-01-26,726,N20,VIIRS,n,2,304.24,4.21,D,0
16.42231,77.53561,335.57,0.37,0.58,2023-01-26,726,N20,VIIRS,n,2,305.12,2.07,D,0
16.63896,77.36662,345.75,0.38,0.59,2023-01-26,726,N20,VIIRS,n,2,307.95,3.82,D,0
16.86259,80.58117,335.75,0.46,0.47,2023-01-26,726,N20,VIIRS,n,2,305.64,3.38,D,0
17.1207,80.04416,339.59,0.49,0.49,2023-01-26,726,N20,VIIRS,n,2,301.81,19.97,D,0
16.64265,77.36614,347.43,0.38,0.59,2023-01-26,727,N20,VIIRS,n,2,308.25,3.38,D,0
16.92045,78.19504,330.96,0.33,0.55,2023-01-26,727,N20,VIIRS,n,2,305.05,1.64,D,0
17.22275,78.41128,339.6,0.63,0.54,2023-01-26,727,N20,VIIRS,n,2,305.75,5.22,D,0
17.25481,79.98155,338.29,0.5,0.49,2023-01-26,727,N20,VIIRS,n,2,305.49,2.73,D,0
17.2579,79.98135,340.68,0.5,0.49,2023-01-26,727,N20,VIIRS,n,2,304.9,4.74,D,0
17.26079,79.43054,331.25,0.54,0.51,2023-01-26,727,N20,VIIRS,n,2,305.15,2.88,D,0
