latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
15.50318,78.76086,346.36,0.39,0.36,2020-04-05,804,N20,VIIRS,n,2,312.87,13.25,D,0
15.50599,78.75674,342.49,0.39,0.36,2020-04-05,804,N20,VIIRS,l,2,312.74,8.19,D,0
15.50651,78.76033,349.73,0.39,0.36,2020-04-05,804,N20,VIIRS,n,2,313.15,8.85,D,0
15.50932,78.75621,346.48,0.39,0.36,2020-04-05,804,N20,VIIRS,n,2,312.97,8.19,D,0
15.50984,78.7598,352.95,0.39,0.36,2020-04-05,804,N20,VIIRS,n,2,312.86,8.85,D,0
15.51318,78.75927,345.74,0.39,0.36,2020-04-05,804,N20,VIIRS,n,2,309.74,6.29,D,0
15.52493,78.74641,343.66,0.39,0.36,2020-04-05,804,N20,VIIRS,n,2,309.78,10.31,D,0
15.52546,78.75002,354.16,0.39,0.36,2020-04-05,804,N20,VIIRS,n,2,311.28,3.49,D,0
15.52598,78.75362,337.06,0.39,0.36,2020-04-05,804,N20,VIIRS,l,2,308.22,3.49,D,0
15.52773,78.74228,341.26,0.39,0.36,2020-04-05,804,N20,VIIRS,n,2,310.08,10.31,D,0
15.52826,78.7459,354.45,0.39,0.36,2020-04-05,804,N20,VIIRS,n,2,310.96,10.31,D,0
15.52879,78.74951,335.83,0.39,0.36,2020-04-05,804,N20,VIIRS,l,2,309.37,3.49,D,0
15.5342,78.07487,346.08,0.39,0.36,2020-04-05,804,N20,VIIRS,n,2,313.76,6.45,D,0
15.53493,78.7449,348.12,0.39,0.36,2020-04-05,804,N20,VIIRS,n,2,309.18,5.86,D,0
15.54511,78.79119,331.98,0.39,0.36,2020-04-05,804,N20,VIIRS,l,2,306.88,1.58,D,0
15.60711,78.70668,332.38,0.39,0.36,2020-04-05,804,N20,VIIRS,l,2,303.19,2.21,D,0
15.61153,79.05907,344.84,0.4,0.37,2020-04-05,804,N20,VIIRS,n,2,313.02,6.47,D,0
15.74457,79.39752,341.25,0.41,0.37,2020-04-05,804,N20,VIIRS,l,2,314.06,5.51,D,0
15.78538,78.97507,340.15,0.4,0.37,2020-04-05,804,N20,VIIRS,l,2,314.62,6.87,D,0
15.78915,78.26078,340.48,0.39,0.36,2020-04-05,804,N20,VIIRS,l,2,313.7,13.29,D,0
15.80545,79.06638,353.61,0.4,0.37,2020-04-05,804,N20,VIIRS,n,2,313.96,5.18,D,0
15.806,79.07016,348.59,0.4,0.37,2020-04-05,804,N20,VIIRS,n,2,312.33,5.18,D,0
15.8088,79.0658,340.48,0.4,0.37,2020-04-05,804,N20,VIIRS,n,2,308.11,3.16,D,0
15.82513,78.94212,335.39,0.4,0.37,2020-04-05,804,N20,VIIRS,l,2,308.23,4.15,D,0
15.83109,78.88908,342.56,0.4,0.37,2020-04-05,804,N20,VIIRS,l,2,314.18,5.68,D,0
15.84374,77.96569,344.85,0.38,0.36,2020-04-05,804,N20,VIIRS,l,2,318.48,10.52,D,0
15.85597,78.16141,344.31,0.39,0.36,2020-04-05,804,N20,VIIRS,l,2,315.7,10.84,D,0
15.88249,78.24899,341.38,0.39,0.36,2020-04-05,804,N20,VIIRS,l,2,315.05,8.79,D,0
15.88439,78.9105,336.22,0.4,0.37,2020-04-05,804,N20,VIIRS,l,2,308.42,2.96,D,0
15.88493,78.91419,335.28,0.4,0.37,2020-04-05,804,N20,VIIRS,l,2,309.59,2.96,D,0
15.90425,78.30439,344.88,0.39,0.36,2020-04-05,804,N20,VIIRS,l,2,317.04,13.1,D,0
15.90546,78.06193,344.56,0.39,0.36,2020-04-05,804,N20,VIIRS,l,2,318.53,11.28,D,0
15.90986,78.94431,337.95,0.4,0.37,2020-04-05,804,N20,VIIRS,l,2,311.51,3.78,D,0
15.91247,78.31414,342.18,0.39,0.36,2020-04-05,804,N20,VIIRS,l,2,316.66,10.94,D,0
15.92626,79.00999,343.1,0.4,0.37,2020-04-05,804,N20,VIIRS,n,2,312.59,3.18,D,0
15.93653,78.84557,337.32,0.4,0.37,2020-04-05,804,N20,VIIRS,l,2,309.01,1.91,D,0
15.93706,78.84921,336.24,0.4,0.37,2020-04-05,804,N20,VIIRS,l,2,309.17,1.51,D,0
