latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
15.7047,78.0062,333.03,0.41,0.37,2023-12-31,810,N20,VIIRS,n,2,305.18,0.83,D,0
16.06656,80.50275,334.28,0.54,0.42,2023-12-31,810,N20,VIIRS,n,2,297.36,5.58,D,0
16.10633,80.15982,333.24,0.52,0.41,2023-12-31,810,N20,VIIRS,n,2,303.7,4.02,D,0
16.1308,80.45312,331.54,0.53,0.42,2023-12-31,810,N20,VIIRS,n,2,298.62,6.19,D,0
16.13232,80.45052,332.18,0.53,0.42,2023-12-31,810,N20,VIIRS,n,2,298.7,5.53,D,0
16.18571,80.43803,336.95,0.53,0.42,2023-12-31,810,N20,VIIRS,n,2,300.86,4.81,D,0
16.18707,80.72252,331.52,0.56,0.43,2023-12-31,810,N20,VIIRS,n,2,300.51,7.17,D,0
16.19002,80.59136,332.35,0.55,0.42,2023-12-31,810,N20,VIIRS,n,2,300.0,5.61,D,0
16.194,80.62199,331.05,0.55,0.43,2023-12-31,810,N20,VIIRS,n,2,301.55,3.64,D,0
16.19567,80.75838,333.14,0.56,0.43,2023-12-31,810,N20,VIIRS,n,2,300.91,4.92,D,0
16.11381,78.27716,341.51,0.42,0.38,2023-12-31,811,N20,VIIRS,n,2,306.73,3.07,D,0
16.13831,77.17836,331.42,0.39,0.37,2023-12-31,811,N20,VIIRS,l,2,306.17,1.4,D,0
16.19713,78.3009,334.58,0.42,0.38,2023-12-31,811,N20,VIIRS,l,2,307.56,7.1,D,0
16.2263,77.40619,342.08,0.4,0.37,2023-12-31,811,N20,VIIRS,n,2,309.8,7.91,D,0
16.26362,80.51119,333.04,0.54,0.42,2023-12-31,811,N20,VIIRS,n,2,295.76,3.1,D,0
16.27176,78.8381,331.43,0.45,0.39,2023-12-31,811,N20,VIIRS,n,2,302.32,2.32,D,0
16.28106,80.49334,345.15,0.54,0.42,2023-12-31,811,N20,VIIRS,n,2,303.09,10.13,D,0
16.28172,80.4984,335.07,0.54,0.42,2023-12-31,811,N20,VIIRS,n,2,301.65,10.13,D,0
16.28304,77.19298,337.58,0.4,0.37,2023-12-31,811,N20,VIIRS,n,2,312.51,3.37,D,0
16.30361,78.33784,330.99,0.43,0.38,2023-12-31,811,N20,VIIRS,n,2,304.38,1.44,D,0
16.30549,80.65086,331.94,0.55,0.43,2023-12-31,811,N20,VIIRS,n,2,301.21,3.19,D,0
