latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
19.96553,79.33253,303.28,0.33,0.56,2020-10-22,1944,N20,VIIRS,n,2,275.87,1.01,N,2
17.58021,80.31464,296.28,0.54,0.5,2020-10-22,1945,N20,VIIRS,n,2,272.85,0.66,N,2
17.95789,80.79875,303.42,0.68,0.74,2020-10-23,2106,N20,VIIRS,n,2,287.79,1.11,N,2
15.92653,79.61652,337.83,0.39,0.44,2020-10-24,816,N20,VIIRS,n,2,298.41,3.54,D,0
17.5799,80.31655,329.22,0.45,0.47,2020-10-24,816,N20,VIIRS,l,2,302.78,2.68,D,2
17.5881,78.29666,331.84,0.52,0.41,2020-10-24,816,N20,VIIRS,n,2,294.89,3.71,D,0
17.9596,80.80003,315.05,0.33,0.56,2020-10-24,2047,N20,VIIRS,n,2,292.28,1.15,N,2
19.78622,79.14618,309.57,0.48,0.48,2020-10-24,2047,N20,VIIRS,n,2,291.69,1.7,N,2
15.90801,79.92793,334.23,0.39,0.36,2020-10-25,757,N20,VIIRS,n,2,294.64,2.88,D,0
16.90144,79.35287,331.21,0.38,0.36,2020-10-25,757,N20,VIIRS,n,2,301.06,1.57,D,0
17.09048,81.05796,330.81,0.42,0.37,2020-10-25,757,N20,VIIRS,n,2,303.38,1.64,D,0
18.41878,77.70342,339.32,0.39,0.36,2020-10-25,758,N20,VIIRS,n,2,299.2,3.22,D,0
18.57243,77.66479,331.73,0.39,0.36,2020-10-25,758,N20,VIIRS,n,2,302.04,1.84,D,0
18.7355,78.54591,331.24,0.38,0.36,2020-10-25,758,N20,VIIRS,n,2,300.3,1.98,D,0
18.91444,78.58224,330.14,0.38,0.36,2020-10-25,758,N20,VIIRS,l,2,300.64,2.03,D,0
19.5967,78.42493,330.72,0.38,0.36,2020-10-25,758,N20,VIIRS,n,2,300.68,1.68,D,0
19.65705,78.57876,333.8,0.38,0.36,2020-10-25,758,N20,VIIRS,n,2,303.01,2.01,D,0
17.95137,80.75843,305.42,0.51,0.41,2020-10-25,2028,N20,VIIRS,n,2,293.49,0.63,N,0
17.95956,80.79932,312.17,0.51,0.41,2020-10-25,2028,N20,VIIRS,n,2,294.81,1.02,N,2
19.78619,79.14744,312.04,0.41,0.37,2020-10-25,2028,N20,VIIRS,n,2,293.51,1.85,N,2
19.92278,79.11157,304.98,0.41,0.37,2020-10-25,2028,N20,VIIRS,n,2,293.17,1.09,N,2
15.6857,78.45628,306.97,0.42,0.38,2020-10-25,2029,N20,VIIRS,n,2,293.34,0.73,N,0
16.87383,80.02209,307.29,0.48,0.4,2020-10-25,2029,N20,VIIRS,n,2,294.82,0.92,N,2
17.58153,80.31805,306.85,0.49,0.4,2020-10-25,2029,N20,VIIRS,n,2,294.68,0.95,N,2
15.55402,79.83318,330.9,0.52,0.41,2020-10-26,738,N20,VIIRS,n,2,299.13,2.55,D,0
16.42601,79.69917,333.1,0.51,0.41,2020-10-26,738,N20,VIIRS,n,2,304.8,4.57,D,0
17.75636,81.00352,332.09,0.43,0.38,2020-10-26,739,N20,VIIRS,n,2,300.29,2.71,D,0
18.29207,79.03825,339.88,0.52,0.42,2020-10-26,739,N20,VIIRS,n,2,299.71,4.26,D,0
18.69221,77.99873,331.1,0.4,0.44,2020-10-26,739,N20,VIIRS,n,2,298.73,7.35,D,0
19.78741,79.14667,312.96,0.44,0.38,2020-10-26,2009,N20,VIIRS,n,2,294.32,1.48,N,2
19.92231,79.11166,311.92,0.44,0.38,2020-10-26,2009,N20,VIIRS,n,2,293.73,1.42,N,2
16.80964,79.9162,305.84,0.39,0.37,2020-10-26,2010,N20,VIIRS,n,2,295.06,0.76,N,0
16.83252,80.03657,307.3,0.39,0.36,2020-10-26,2010,N20,VIIRS,n,2,295.45,0.88,N,0
16.87254,80.02058,309.22,0.39,0.36,2020-10-26,2010,N20,VIIRS,n,2,295.83,0.85,N,2
17.58144,80.31554,313.37,0.39,0.36,2020-10-26,2010,N20,VIIRS,n,2,295.04,1.05,N,2
17.95843,80.80252,311.8,0.39,0.36,2020-10-26,2010,N20,VIIRS,n,2,295.77,1.09,N,2
