latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
15.55506,79.82419,330.62,0.43,0.46,2023-04-05,733,N20,VIIRS,l,2,301.86,1.97,D,0
15.62845,77.12372,347.51,0.32,0.55,2023-04-05,733,N20,VIIRS,n,2,307.22,2.28,D,0
15.65974,80.22105,340.65,0.4,0.44,2023-04-05,733,N20,VIIRS,n,2,300.81,6.05,D,0
15.68275,77.92931,341.2,0.56,0.52,2023-04-05,733,N20,VIIRS,l,2,311.93,12.71,D,0
15.68276,77.64149,341.71,0.59,0.53,2023-04-05,733,N20,VIIRS,n,2,311.04,7.34,D,0
15.68752,77.6405,339.87,0.59,0.53,2023-04-05,733,N20,VIIRS,l,2,310.12,7.34,D,0
15.68835,78.46925,343.3,0.52,0.5,2023-04-05,733,N20,VIIRS,n,2,303.94,4.49,D,0
15.69009,78.4716,342.7,0.52,0.5,2023-04-05,733,N20,VIIRS,n,2,304.03,6.76,D,0
15.70795,78.49967,344.56,0.52,0.5,2023-04-05,733,N20,VIIRS,n,2,306.03,15.18,D,0
15.70993,78.50198,341.33,0.52,0.5,2023-04-05,733,N20,VIIRS,n,2,302.15,7.9,D,0
15.80678,80.03542,333.65,0.41,0.45,2023-04-05,733,N20,VIIRS,n,2,299.21,1.67,D,0
15.88407,78.67609,333.8,0.5,0.49,2023-04-05,733,N20,VIIRS,l,2,305.88,5.57,D,0
15.89357,80.14634,330.21,0.4,0.44,2023-04-05,733,N20,VIIRS,n,2,300.98,1.27,D,0
15.89375,80.1462,330.16,0.4,0.44,2023-04-05,733,N20,VIIRS,n,2,300.98,1.49,D,0
16.00532,77.61983,337.36,0.58,0.52,2023-04-05,733,N20,VIIRS,l,2,312.31,6.91,D,0
16.03787,77.71239,339.04,0.57,0.52,2023-04-05,733,N20,VIIRS,l,2,313.36,11.86,D,0
16.04146,78.50231,332.05,0.51,0.49,2023-04-05,733,N20,VIIRS,l,2,305.14,3.52,D,0
16.04582,78.50084,347.82,0.51,0.49,2023-04-05,733,N20,VIIRS,n,2,305.46,6.16,D,0
16.04675,78.50573,341.59,0.51,0.49,2023-04-05,733,N20,VIIRS,n,2,305.63,6.16,D,0
16.05019,78.49938,337.02,0.51,0.49,2023-04-05,733,N20,VIIRS,n,2,304.6,6.16,D,0
16.05109,78.50414,341.15,0.51,0.49,2023-04-05,733,N20,VIIRS,n,2,305.22,6.16,D,0
16.12421,77.26653,341.53,0.61,0.53,2023-04-05,733,N20,VIIRS,l,2,313.8,15.75,D,0
16.20572,79.90071,337.32,0.41,0.45,2023-04-05,733,N20,VIIRS,n,2,301.49,2.81,D,0
16.22574,77.34992,334.88,0.6,0.53,2023-04-05,733,N20,VIIRS,l,2,308.27,5.11,D,0
16.35636,78.7745,333.08,0.48,0.48,2023-04-05,733,N20,VIIRS,n,2,300.74,5.59,D,0
16.36819,78.40271,340.2,0.51,0.49,2023-04-05,733,N20,VIIRS,n,2,307.48,2.68,D,0
16.38294,77.24444,347.86,0.61,0.53,2023-04-05,733,N20,VIIRS,n,2,315.64,15.3,D,0
16.40803,79.6029,339.84,0.43,0.46,2023-04-05,733,N20,VIIRS,n,2,302.79,4.47,D,0
16.47085,79.56226,333.16,0.43,0.46,2023-04-05,733,N20,VIIRS,l,2,303.85,3.18,D,0
16.49632,80.50642,331.11,0.56,0.43,2023-04-05,733,N20,VIIRS,l,2,301.27,3.06,D,0
16.49675,80.50837,337.09,0.56,0.43,2023-04-05,733,N20,VIIRS,n,2,302.15,7.83,D,0
16.51112,79.59493,330.24,0.43,0.46,2023-04-05,733,N20,VIIRS,l,2,303.27,4.35,D,0
16.58155,79.61737,344.99,0.42,0.45,2023-04-05,733,N20,VIIRS,n,2,306.45,13.57,D,0
16.6935,78.97367,334.4,0.46,0.47,2023-04-05,733,N20,VIIRS,l,2,306.62,4.81,D,0
16.99257,79.43416,334.65,0.43,0.46,2023-04-05,733,N20,VIIRS,n,2,302.62,1.63,D,0
