latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
15.58909,78.62627,344.68,0.53,0.5,2024-01-15,829,N20,VIIRS,n,2,300.21,9.73,D,0
15.60144,77.71465,333.07,0.46,0.47,2024-01-15,829,N20,VIIRS,l,2,304.9,1.01,D,0
15.80987,79.84318,340.35,0.32,0.55,2024-01-15,829,N20,VIIRS,n,2,300.15,4.61,D,0
15.81022,79.8462,367.0,0.32,0.55,2024-01-15,829,N20,VIIRS,h,2,298.47,4.61,D,0
15.87627,77.83398,336.89,0.48,0.48,2024-01-15,829,N20,VIIRS,n,2,301.54,2.56,D,0
15.88772,78.51485,334.9,0.53,0.5,2024-01-15,829,N20,VIIRS,n,2,305.03,3.29,D,0
16.92088,77.70993,330.53,0.48,0.48,2024-01-15,830,N20,VIIRS,n,2,299.98,4.2,D,0
17.15592,80.01438,347.47,0.34,0.56,2024-01-15,830,N20,VIIRS,n,2,295.81,4.22,D,0
17.26778,80.66106,331.26,0.38,0.59,2024-01-15,830,N20,VIIRS,n,2,295.96,2.2,D,0
17.27696,77.88863,333.08,0.5,0.49,2024-01-15,830,N20,VIIRS,n,2,307.73,2.76,D,0
17.31014,77.89848,336.1,0.5,0.49,2024-01-15,830,N20,VIIRS,n,2,304.66,5.56,D,0
17.31464,77.89785,367.0,0.5,0.49,2024-01-15,830,N20,VIIRS,h,2,307.62,17.05,D,0
17.3152,77.90257,340.16,0.5,0.49,2024-01-15,830,N20,VIIRS,n,2,305.8,6.59,D,0
17.42447,77.58126,333.82,0.48,0.48,2024-01-15,830,N20,VIIRS,l,2,305.91,6.43,D,0
17.45103,78.26389,341.49,0.53,0.5,2024-01-15,830,N20,VIIRS,n,2,303.94,6.26,D,0
17.45566,78.26336,345.03,0.53,0.5,2024-01-15,830,N20,VIIRS,n,2,301.29,11.23,D,0
17.63063,77.51134,337.54,0.48,0.48,2024-01-15,830,N20,VIIRS,n,2,307.89,2.79,D,0
17.64939,77.36948,337.37,0.47,0.48,2024-01-15,830,N20,VIIRS,n,2,305.1,1.88,D,0
17.68201,78.4517,337.22,0.55,0.51,2024-01-15,830,N20,VIIRS,n,2,304.01,9.03,D,0
17.68261,78.45689,341.33,0.55,0.51,2024-01-15,830,N20,VIIRS,n,2,303.4,9.73,D,0
17.70828,77.03519,337.59,0.45,0.47,2024-01-15,830,N20,VIIRS,n,2,310.33,2.87,D,0
17.70878,77.03936,332.52,0.45,0.47,2024-01-15,830,N20,VIIRS,l,2,307.47,2.87,D,0
17.95612,78.39345,334.61,0.55,0.51,2024-01-15,830,N20,VIIRS,n,2,303.16,1.9,D,0
18.25592,78.27129,340.68,0.55,0.51,2024-01-15,830,N20,VIIRS,n,2,307.64,6.34,D,0
18.2583,78.27325,333.3,0.55,0.51,2024-01-15,830,N20,VIIRS,l,2,306.01,4.92,D,0
18.55311,77.56773,337.53,0.5,0.49,2024-01-15,830,N20,VIIRS,n,2,305.27,2.41,D,0
18.76257,78.55306,333.12,0.58,0.52,2024-01-15,830,N20,VIIRS,n,2,302.25,4.47,D,0
19.16905,79.50701,343.25,0.34,0.56,2024-01-15,830,N20,VIIRS,n,2,297.62,4.26,D,0
15.96555,80.93584,300.37,0.61,0.71,2024-01-15,1921,N20,VIIRS,n,2,284.25,0.43,N,0
18.72355,79.53526,304.22,0.43,0.62,2024-01-15,2100,N20,VIIRS,n,2,292.56,1.43,N,2
19.78959,79.14591,302.49,0.39,0.59,2024-01-15,2100,N20,VIIRS,n,2,290.32,1.76,N,2
19.80524,78.86502,301.41,0.37,0.58,2024-01-15,2100,N20,VIIRS,n,2,290.53,0.81,N,0
15.91529,77.36143,301.74,0.35,0.57,2024-01-15,2101,N20,VIIRS,n,2,286.77,0.65,N,2
15.9167,77.36235,304.31,0.35,0.57,2024-01-15,2101,N20,VIIRS,n,2,287.88,0.74,N,2
15.96134,80.93584,297.93,0.6,0.71,2024-01-15,2101,N20,VIIRS,n,2,282.05,0.46,N,0
