latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
15.94456,79.87611,332.75,0.5,0.41,2023-09-17,740,N20,VIIRS,l,2,297.25,5.26,D,0
16.87503,80.12136,308.61,0.39,0.36,2023-09-17,2011,N20,VIIRS,n,2,294.32,2.19,N,2
17.4623,80.65461,310.01,0.39,0.36,2023-09-17,2011,N20,VIIRS,n,2,290.76,1.57,N,0
18.72072,79.54039,304.43,0.41,0.37,2023-09-17,2011,N20,VIIRS,n,2,286.51,1.1,N,2
18.72129,79.53652,312.59,0.41,0.37,2023-09-17,2011,N20,VIIRS,n,2,288.63,1.1,N,2
18.72189,79.50888,308.24,0.41,0.37,2023-09-17,2011,N20,VIIRS,n,2,288.43,2.13,N,0
18.73265,79.53043,303.76,0.41,0.37,2023-09-17,2011,N20,VIIRS,n,2,286.31,0.99,N,0
19.24506,79.27809,306.03,0.42,0.38,2023-09-17,2011,N20,VIIRS,n,2,290.02,0.72,N,0
15.6845,78.45708,299.0,0.42,0.38,2023-09-17,2012,N20,VIIRS,n,2,274.35,0.63,N,2
17.44733,78.65524,333.74,0.37,0.58,2023-09-18,721,N20,VIIRS,n,2,288.26,2.93,D,0
17.44896,78.65553,332.56,0.38,0.58,2023-09-18,721,N20,VIIRS,n,2,287.68,2.86,D,0
17.53486,78.16268,307.26,0.57,0.52,2023-09-18,1952,N20,VIIRS,n,2,279.73,1.65,N,0
