latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
15.50531,78.73019,354.52,0.54,0.5,2021-03-11,829,N20,VIIRS,n,2,314.21,12.83,D,0
15.50997,78.7297,346.48,0.54,0.5,2021-03-11,829,N20,VIIRS,n,2,311.62,6.33,D,0
15.51399,78.88393,343.68,0.55,0.51,2021-03-11,829,N20,VIIRS,n,2,311.34,9.53,D,0
15.55773,78.08672,353.1,0.49,0.48,2021-03-11,829,N20,VIIRS,n,2,315.36,8.46,D,0
15.60084,79.81637,333.6,0.63,0.54,2021-03-11,829,N20,VIIRS,l,2,304.11,4.51,D,0
15.60146,79.81918,334.19,0.64,0.54,2021-03-11,829,N20,VIIRS,l,2,304.82,5.76,D,0
15.6016,79.55399,344.31,0.61,0.53,2021-03-11,829,N20,VIIRS,n,2,314.14,11.79,D,0
15.6241,78.59293,336.24,0.53,0.5,2021-03-11,829,N20,VIIRS,l,2,311.23,4.93,D,0
15.69768,77.34544,345.78,0.44,0.46,2021-03-11,829,N20,VIIRS,l,2,317.89,9.27,D,0
15.71345,77.43563,344.79,0.44,0.46,2021-03-11,829,N20,VIIRS,l,2,316.34,9.69,D,0
15.79617,78.77641,337.43,0.54,0.51,2021-03-11,829,N20,VIIRS,l,2,309.19,3.76,D,0
15.79997,79.12598,354.66,0.57,0.52,2021-03-11,829,N20,VIIRS,n,2,316.65,19.58,D,0
15.80255,79.67274,335.23,0.62,0.54,2021-03-11,829,N20,VIIRS,l,2,306.96,5.66,D,0
15.80923,78.9615,351.91,0.56,0.51,2021-03-11,829,N20,VIIRS,n,2,314.98,9.32,D,0
15.81129,77.49609,346.64,0.45,0.47,2021-03-11,829,N20,VIIRS,l,2,320.09,9.01,D,0
15.82912,78.92776,339.52,0.56,0.51,2021-03-11,829,N20,VIIRS,l,2,311.57,3.78,D,0
15.8463,78.93916,340.87,0.56,0.51,2021-03-11,829,N20,VIIRS,n,2,310.27,2.85,D,0
15.85866,79.45518,338.92,0.6,0.53,2021-03-11,829,N20,VIIRS,l,2,313.03,3.47,D,0
15.87986,79.02011,367.0,0.57,0.52,2021-03-11,829,N20,VIIRS,h,2,317.21,8.45,D,0
15.88045,79.02513,343.05,0.57,0.52,2021-03-11,829,N20,VIIRS,n,2,313.16,8.45,D,0
15.89539,78.7896,337.89,0.55,0.51,2021-03-11,829,N20,VIIRS,l,2,312.79,7.44,D,0
15.89599,78.79455,338.4,0.55,0.51,2021-03-11,829,N20,VIIRS,l,2,311.61,7.89,D,0
15.90063,78.79356,353.04,0.55,0.51,2021-03-11,829,N20,VIIRS,n,2,312.83,7.89,D,0
15.91451,78.80968,355.64,0.55,0.51,2021-03-11,829,N20,VIIRS,n,2,316.83,15.78,D,0
15.9165,78.80658,356.87,0.55,0.51,2021-03-11,829,N20,VIIRS,n,2,316.35,8.05,D,0
15.91712,78.81158,356.02,0.55,0.51,2021-03-11,829,N20,VIIRS,n,2,315.72,11.62,D,0
15.91862,78.80404,353.97,0.55,0.51,2021-03-11,829,N20,VIIRS,n,2,314.58,24.07,D,0
15.92057,78.80095,345.61,0.55,0.51,2021-03-11,829,N20,VIIRS,n,2,314.55,8.05,D,0
15.92119,78.80596,345.44,0.55,0.51,2021-03-11,829,N20,VIIRS,l,2,317.69,8.05,D,0
15.92273,78.79839,343.7,0.55,0.51,2021-03-11,829,N20,VIIRS,l,2,316.01,8.47,D,0
15.92329,78.76225,339.23,0.55,0.51,2021-03-11,829,N20,VIIRS,l,2,311.1,3.89,D,0
15.92464,78.79533,341.2,0.55,0.51,2021-03-11,829,N20,VIIRS,l,2,312.62,13.19,D,0
15.92492,78.75922,342.87,0.54,0.51,2021-03-11,829,N20,VIIRS,l,2,314.82,10.6,D,0
15.9251,78.81886,336.88,0.55,0.51,2021-03-11,829,N20,VIIRS,l,2,310.5,10.36,D,0
