latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
15.61647,79.94215,340.37,0.5,0.41,2025-02-23,809,N20,VIIRS,n,2,312.47,6.03,D,0
15.67887,77.6506,336.02,0.4,0.37,2025-02-23,809,N20,VIIRS,l,2,310.43,2.56,D,0
15.6811,77.2644,342.27,0.39,0.37,2025-02-23,809,N20,VIIRS,l,2,314.01,4.62,D,0
15.68593,78.98352,343.8,0.45,0.39,2025-02-23,809,N20,VIIRS,l,2,314.51,14.2,D,0
15.68946,78.98284,350.42,0.45,0.39,2025-02-23,809,N20,VIIRS,n,2,318.53,14.2,D,0
15.69243,78.97816,340.47,0.45,0.39,2025-02-23,809,N20,VIIRS,l,2,314.3,6.01,D,0
15.69274,77.18689,344.76,0.39,0.36,2025-02-23,809,N20,VIIRS,n,2,315.27,5.23,D,0
15.69354,78.98612,350.29,0.45,0.39,2025-02-23,809,N20,VIIRS,n,2,313.17,3.5,D,0
15.69595,78.97745,348.01,0.45,0.39,2025-02-23,809,N20,VIIRS,n,2,313.85,6.01,D,0
15.73245,80.28835,346.42,0.52,0.41,2025-02-23,809,N20,VIIRS,n,2,311.72,9.45,D,0
15.7763,79.39633,342.05,0.47,0.4,2025-02-23,809,N20,VIIRS,l,2,316.04,5.27,D,0
15.77993,79.3958,346.42,0.47,0.4,2025-02-23,809,N20,VIIRS,l,2,318.5,15.09,D,0
15.83751,78.90761,336.17,0.45,0.39,2025-02-23,809,N20,VIIRS,l,2,310.43,6.28,D,0
15.85971,79.07061,338.46,0.45,0.39,2025-02-23,809,N20,VIIRS,l,2,308.79,2.42,D,0
15.90954,78.82815,333.42,0.44,0.39,2025-02-23,809,N20,VIIRS,l,2,308.22,2.78,D,0
15.96616,78.92559,336.21,0.45,0.39,2025-02-23,809,N20,VIIRS,l,2,310.23,2.8,D,0
15.9832,79.24905,339.66,0.46,0.39,2025-02-23,809,N20,VIIRS,n,2,311.24,4.48,D,0
15.98448,79.24901,345.99,0.46,0.39,2025-02-23,809,N20,VIIRS,n,2,311.83,5.05,D,0
16.00163,79.32182,338.92,0.47,0.39,2025-02-23,809,N20,VIIRS,l,2,309.89,3.59,D,0
16.00222,79.32618,335.57,0.47,0.39,2025-02-23,809,N20,VIIRS,l,2,310.02,2.88,D,0
16.03569,77.48785,351.57,0.4,0.37,2025-02-23,809,N20,VIIRS,n,2,319.43,9.54,D,0
16.03788,77.38499,352.43,0.4,0.37,2025-02-23,809,N20,VIIRS,n,2,320.52,10.55,D,0
16.07291,77.57761,341.13,0.4,0.37,2025-02-23,809,N20,VIIRS,l,2,311.55,3.4,D,0
16.07436,77.57755,341.08,0.4,0.37,2025-02-23,809,N20,VIIRS,n,2,314.08,5.58,D,0
16.08194,79.23474,351.46,0.46,0.39,2025-02-23,809,N20,VIIRS,n,2,316.77,8.54,D,0
16.12117,77.35317,342.38,0.4,0.37,2025-02-23,809,N20,VIIRS,l,2,315.28,6.09,D,0
