latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
16.732,80.33341,331.66,0.79,0.78,2022-04-20,656,N20,VIIRS,n,2,292.61,3.3,D,0
16.7355,80.33296,330.6,0.79,0.78,2022-04-20,656,N20,VIIRS,n,2,292.51,1.81,D,0
19.26858,80.85742,332.08,0.65,0.73,2022-04-20,656,N20,VIIRS,n,2,297.49,6.41,D,0
19.2735,80.84899,331.84,0.65,0.73,2022-04-20,656,N20,VIIRS,n,2,296.14,6.41,D,0
19.42192,80.10166,331.16,0.72,0.75,2022-04-20,656,N20,VIIRS,n,2,298.97,3.33,D,0
19.43185,79.84067,332.25,0.75,0.77,2022-04-20,656,N20,VIIRS,n,2,301.65,4.13,D,0
19.53436,80.94672,332.6,0.63,0.72,2022-04-20,656,N20,VIIRS,n,2,299.05,39.33,D,0
19.53553,80.95173,367.0,0.63,0.72,2022-04-20,656,N20,VIIRS,h,2,304.28,39.33,D,0
19.54079,80.94499,350.69,0.63,0.72,2022-04-20,656,N20,VIIRS,n,2,299.69,39.33,D,0
19.54202,80.95024,367.0,0.63,0.72,2022-04-20,656,N20,VIIRS,h,2,304.96,39.33,D,0
19.54337,80.95602,345.09,0.63,0.72,2022-04-20,656,N20,VIIRS,n,2,299.81,30.02,D,0
19.54481,80.9622,348.49,0.63,0.72,2022-04-20,656,N20,VIIRS,n,2,298.57,30.02,D,0
19.54847,80.94859,334.18,0.63,0.72,2022-04-20,656,N20,VIIRS,n,2,298.11,5.38,D,0
19.79092,80.91066,330.66,0.63,0.72,2022-04-20,657,N20,VIIRS,n,2,300.57,2.18,D,0
19.79118,80.91125,332.7,0.63,0.72,2022-04-20,657,N20,VIIRS,n,2,300.93,2.48,D,0
19.85324,79.73106,331.45,0.74,0.76,2022-04-20,657,N20,VIIRS,l,2,302.01,2.82,D,0
19.85411,79.73155,331.26,0.74,0.76,2022-04-20,657,N20,VIIRS,l,2,302.18,4.17,D,0
15.51894,78.42333,341.28,0.33,0.55,2022-04-20,836,N20,VIIRS,n,2,310.36,7.84,D,0
15.64276,78.87066,342.93,0.35,0.57,2022-04-20,836,N20,VIIRS,n,2,301.59,3.69,D,0
15.64312,78.87383,333.76,0.35,0.57,2022-04-20,836,N20,VIIRS,n,2,302.55,3.69,D,0
15.64789,78.86903,341.71,0.35,0.57,2022-04-20,836,N20,VIIRS,n,2,301.38,3.69,D,0
15.64828,78.87242,367.0,0.35,0.57,2022-04-20,836,N20,VIIRS,h,2,301.2,3.69,D,0
15.70128,78.45266,332.81,0.33,0.55,2022-04-20,836,N20,VIIRS,l,2,305.62,5.28,D,0
15.92358,79.27676,338.27,0.38,0.59,2022-04-20,836,N20,VIIRS,n,2,303.84,2.61,D,0
15.96008,79.14053,333.86,0.37,0.58,2022-04-20,836,N20,VIIRS,n,2,303.4,3.91,D,0
16.06677,77.96516,339.08,0.62,0.54,2022-04-20,836,N20,VIIRS,l,2,309.77,13.02,D,0
16.08184,79.43412,333.28,0.39,0.59,2022-04-20,836,N20,VIIRS,n,2,299.82,3.9,D,0
16.1086,78.19397,339.57,0.32,0.55,2022-04-20,836,N20,VIIRS,n,2,305.67,2.77,D,0
16.11366,78.19341,340.21,0.32,0.55,2022-04-20,836,N20,VIIRS,n,2,305.77,2.77,D,0
16.21759,77.34504,335.75,0.57,0.52,2022-04-20,836,N20,VIIRS,l,2,307.03,2.86,D,0
16.23865,79.24024,336.46,0.38,0.59,2022-04-20,836,N20,VIIRS,n,2,301.04,1.68,D,0
16.24103,78.8877,356.17,0.36,0.58,2022-04-20,836,N20,VIIRS,n,2,301.0,7.19,D,0
16.24141,78.89119,367.0,0.36,0.58,2022-04-20,836,N20,VIIRS,h,2,303.05,7.19,D,0
16.24179,78.89468,331.83,0.36,0.58,2022-04-20,836,N20,VIIRS,n,2,301.38,8.15,D,0
16.24673,78.89074,339.52,0.36,0.58,2022-04-20,836,N20,VIIRS,n,2,299.64,7.19,D,0
16.33314,79.0845,337.88,0.37,0.58,2022-04-20,836,N20,VIIRS,n,2,302.66,2.58,D,0
16.39348,78.49583,332.85,0.34,0.56,2022-04-20,836,N20,VIIRS,l,2,304.94,1.17,D,0
16.39525,78.4948,331.46,0.34,0.56,2022-04-20,836,N20,VIIRS,l,2,304.7,1.31,D,0
16.40691,79.69567,330.12,0.41,0.61,2022-04-20,836,N20,VIIRS,n,2,299.66,2.25,D,0
16.43854,77.12103,339.27,0.55,0.51,2022-04-20,836,N20,VIIRS,l,2,311.31,14.41,D,0
