latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
18.69009,78.33839,330.49,0.38,0.36,2023-10-02,759,N20,VIIRS,n,2,298.2,2.55,D,0
18.72135,78.27751,341.24,0.38,0.36,2023-10-02,759,N20,VIIRS,n,2,297.83,3.44,D,0
18.80809,78.17743,328.42,0.38,0.36,2023-10-02,759,N20,VIIRS,l,2,299.67,2.88,D,0
19.96151,79.33508,331.57,0.39,0.36,2023-10-02,759,N20,VIIRS,n,2,293.44,1.54,D,2
18.0738,77.03822,330.67,0.46,0.47,2023-10-03,740,N20,VIIRS,n,2,296.15,3.09,D,0
18.7226,79.5359,302.04,0.41,0.37,2023-10-03,2010,N20,VIIRS,n,2,278.29,0.79,N,2
19.92317,79.11429,303.3,0.44,0.38,2023-10-03,2010,N20,VIIRS,n,2,283.33,0.47,N,2
19.96477,79.33377,307.58,0.43,0.38,2023-10-03,2010,N20,VIIRS,n,2,287.0,0.78,N,2
18.72216,79.53639,306.74,0.41,0.37,2023-10-03,2011,N20,VIIRS,n,2,279.1,1.18,N,2
16.82702,79.25085,332.17,0.36,0.57,2023-10-04,721,N20,VIIRS,n,2,296.79,2.2,D,0
16.82777,79.24971,334.9,0.35,0.57,2023-10-04,721,N20,VIIRS,n,2,296.61,2.48,D,0
17.10631,80.33911,337.74,0.59,0.53,2023-10-04,721,N20,VIIRS,n,2,297.54,5.2,D,0
17.38915,78.61481,328.97,0.38,0.59,2023-10-04,721,N20,VIIRS,n,2,295.43,2.6,D,0
19.78922,79.14763,307.3,0.53,0.5,2023-10-04,1951,N20,VIIRS,n,2,296.55,1.89,N,2
19.9635,79.33482,323.15,0.52,0.5,2023-10-04,1951,N20,VIIRS,n,2,295.61,2.11,N,2
19.96394,79.33145,323.64,0.52,0.5,2023-10-04,1951,N20,VIIRS,n,2,295.72,3.02,N,2
16.87372,80.0201,306.97,0.43,0.46,2023-10-04,1952,N20,VIIRS,n,2,294.72,1.09,N,2
17.31,77.47258,302.23,0.32,0.54,2023-10-04,1952,N20,VIIRS,n,2,288.21,0.53,N,0
17.46491,80.65256,312.67,0.4,0.44,2023-10-04,1952,N20,VIIRS,n,2,293.87,1.51,N,0
18.72277,79.53492,307.99,0.49,0.48,2023-10-04,1952,N20,VIIRS,n,2,295.55,1.74,N,2
15.94821,79.91605,336.47,0.69,0.74,2023-10-05,702,N20,VIIRS,n,2,294.22,6.32,D,0
17.18026,81.34283,328.28,0.52,0.67,2023-10-05,702,N20,VIIRS,n,2,296.38,2.7,D,0
15.95196,77.86411,330.19,0.39,0.6,2023-10-05,842,N20,VIIRS,n,2,295.72,2.26,D,0
18.82835,78.4835,331.55,0.47,0.64,2023-10-05,843,N20,VIIRS,l,2,301.84,3.93,D,0
19.96623,79.33244,304.23,0.53,0.67,2023-10-05,1932,N20,VIIRS,n,2,285.97,1.36,N,2
19.96756,79.3326,304.86,0.53,0.67,2023-10-05,1932,N20,VIIRS,n,2,286.65,1.21,N,2
17.46654,80.65235,305.65,0.41,0.6,2023-10-05,1933,N20,VIIRS,n,2,293.63,1.25,N,0
15.50913,79.93626,338.43,0.51,0.5,2023-10-06,823,N20,VIIRS,n,2,302.08,1.6,D,0
15.62947,78.27203,345.13,0.4,0.44,2023-10-06,823,N20,VIIRS,n,2,306.96,4.38,D,0
15.63358,78.27169,352.07,0.4,0.44,2023-10-06,823,N20,VIIRS,n,2,309.98,7.92,D,0
15.63406,78.27541,349.59,0.4,0.44,2023-10-06,823,N20,VIIRS,n,2,309.81,7.34,D,0
16.47115,79.56869,333.5,0.5,0.49,2023-10-06,823,N20,VIIRS,l,2,306.82,5.91,D,0
18.04414,78.93638,330.05,0.48,0.48,2023-10-06,824,N20,VIIRS,n,2,303.85,3.23,D,0
18.82056,78.36905,340.96,0.45,0.47,2023-10-06,824,N20,VIIRS,n,2,304.81,3.67,D,0
18.72354,79.53436,311.3,0.34,0.56,2023-10-06,2054,N20,VIIRS,n,2,295.59,1.2,N,2
19.92027,79.11392,306.25,0.61,0.53,2023-10-06,2054,N20,VIIRS,n,2,295.23,1.04,N,2
16.71476,79.81677,306.03,0.39,0.59,2023-10-06,2055,N20,VIIRS,n,2,294.36,1.21,N,0
16.87348,80.02164,306.12,0.4,0.6,2023-10-06,2055,N20,VIIRS,n,2,293.13,0.83,N,2
