latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
19.96484,79.3342,303.54,0.42,0.61,2020-07-29,1938,N20,VIIRS,n,2,285.95,0.94,N,2
17.58249,80.31717,299.78,0.34,0.56,2020-07-29,1939,N20,VIIRS,n,2,273.84,0.35,N,2
15.77448,80.07212,330.18,0.34,0.56,2020-07-30,829,N20,VIIRS,n,2,292.49,4.37,D,0
17.40159,77.38112,345.63,0.41,0.37,2020-07-31,811,N20,VIIRS,n,2,296.77,3.25,D,0
17.40214,77.38492,337.47,0.41,0.37,2020-07-31,811,N20,VIIRS,n,2,295.72,3.25,D,0
17.9559,80.80032,336.69,0.39,0.44,2020-07-31,811,N20,VIIRS,n,2,297.78,4.43,D,2
17.96119,78.05533,336.03,0.43,0.38,2020-07-31,811,N20,VIIRS,n,2,292.2,3.53,D,0
17.96523,78.05886,343.32,0.43,0.38,2020-07-31,811,N20,VIIRS,n,2,294.12,4.85,D,0
18.24211,78.26501,347.42,0.44,0.38,2020-07-31,811,N20,VIIRS,n,2,296.7,5.73,D,0
18.24506,78.26035,337.38,0.44,0.38,2020-07-31,811,N20,VIIRS,n,2,296.58,7.81,D,0
18.30528,78.67555,338.27,0.46,0.39,2020-07-31,811,N20,VIIRS,n,2,296.49,5.3,D,0
18.37669,80.46746,330.14,0.57,0.43,2020-07-31,811,N20,VIIRS,n,2,298.03,14.52,D,0
18.54815,77.74699,330.89,0.42,0.38,2020-07-31,811,N20,VIIRS,l,2,303.65,5.28,D,0
16.83224,80.03822,305.98,0.5,0.49,2020-07-31,2042,N20,VIIRS,n,2,289.74,0.68,N,0
17.06495,78.23283,306.28,0.57,0.43,2020-07-31,2042,N20,VIIRS,n,2,287.36,1.26,N,0
17.58378,80.31644,308.21,0.5,0.49,2020-07-31,2042,N20,VIIRS,n,2,288.11,2.77,N,0
16.83204,80.03717,307.65,0.42,0.37,2020-08-01,2023,N20,VIIRS,n,2,290.5,2.02,N,2
17.5801,80.31468,306.62,0.42,0.38,2020-08-01,2023,N20,VIIRS,n,2,284.62,0.46,N,2
17.58034,80.31561,305.73,0.42,0.38,2020-08-01,2023,N20,VIIRS,n,2,285.51,0.8,N,2
17.58286,80.3192,307.06,0.42,0.38,2020-08-01,2023,N20,VIIRS,n,2,286.21,0.96,N,2
17.58352,80.31531,302.21,0.42,0.38,2020-08-01,2023,N20,VIIRS,n,2,284.87,0.46,N,0
17.95791,80.80222,314.87,0.43,0.38,2020-08-01,2023,N20,VIIRS,n,2,288.35,2.3,N,2
16.81632,80.10715,331.49,0.39,0.44,2020-08-02,733,N20,VIIRS,n,2,289.22,2.62,D,0
