latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
15.51822,77.105,342.06,0.49,0.4,2023-04-20,752,N20,VIIRS,l,2,315.41,13.93,D,0
15.63436,79.05265,344.01,0.41,0.37,2023-04-20,752,N20,VIIRS,l,2,318.9,5.21,D,0
15.68637,78.80795,345.11,0.41,0.37,2023-04-20,752,N20,VIIRS,l,2,311.85,21.68,D,0
15.68698,78.81176,350.3,0.41,0.37,2023-04-20,752,N20,VIIRS,l,2,313.17,64.19,D,0
15.691,78.81496,333.67,0.41,0.37,2023-04-20,752,N20,VIIRS,l,2,308.41,6.19,D,0
15.69377,78.81049,344.21,0.41,0.37,2023-04-20,752,N20,VIIRS,l,2,312.23,6.19,D,0
15.69602,77.63961,341.84,0.46,0.39,2023-04-20,752,N20,VIIRS,l,2,313.02,6.46,D,0
15.69778,78.81363,333.73,0.41,0.37,2023-04-20,752,N20,VIIRS,l,2,308.14,2.68,D,0
15.7903,80.08251,340.49,0.39,0.36,2023-04-20,752,N20,VIIRS,l,2,308.19,3.58,D,0
15.79735,79.08702,340.67,0.41,0.37,2023-04-20,752,N20,VIIRS,l,2,315.11,3.91,D,0
15.79925,78.42076,346.66,0.43,0.38,2023-04-20,752,N20,VIIRS,l,2,318.37,9.41,D,0
15.84573,78.36407,349.03,0.43,0.38,2023-04-20,752,N20,VIIRS,l,2,318.85,13.23,D,0
15.87671,78.83736,337.73,0.41,0.37,2023-04-20,752,N20,VIIRS,l,2,308.98,1.92,D,0
15.90636,77.5079,348.81,0.46,0.39,2023-04-20,752,N20,VIIRS,l,2,316.64,13.22,D,0
15.9068,77.85624,347.92,0.45,0.39,2023-04-20,752,N20,VIIRS,n,2,318.34,23.54,D,0
16.00838,79.08931,343.3,0.4,0.37,2023-04-20,752,N20,VIIRS,n,2,310.77,4.41,D,0
16.01383,80.38685,335.21,0.38,0.36,2023-04-20,752,N20,VIIRS,l,2,309.21,3.35,D,0
16.01435,78.99609,341.04,0.41,0.37,2023-04-20,752,N20,VIIRS,l,2,313.62,2.41,D,0
16.01459,78.75387,367.0,0.41,0.37,2023-04-20,752,N20,VIIRS,h,2,307.11,10.9,D,3
16.01799,78.75323,355.07,0.41,0.37,2023-04-20,752,N20,VIIRS,l,2,305.99,10.9,D,3
16.02077,78.70557,339.09,0.41,0.37,2023-04-20,752,N20,VIIRS,l,2,312.6,12.97,D,0
16.02783,78.55379,339.58,0.42,0.38,2023-04-20,752,N20,VIIRS,l,2,312.91,1.4,D,0
16.05662,77.31355,348.98,0.47,0.4,2023-04-20,752,N20,VIIRS,n,2,319.38,15.93,D,0
16.06621,78.59561,339.13,0.42,0.37,2023-04-20,752,N20,VIIRS,l,2,312.08,2.67,D,0
16.06992,79.07542,350.22,0.4,0.37,2023-04-20,752,N20,VIIRS,l,2,314.45,28.13,D,0
16.07051,79.0791,354.36,0.4,0.37,2023-04-20,752,N20,VIIRS,n,2,309.65,4.93,D,0
16.07505,79.08587,340.25,0.4,0.37,2023-04-20,752,N20,VIIRS,l,2,308.16,3.66,D,0
16.07665,79.07426,352.37,0.4,0.37,2023-04-20,752,N20,VIIRS,n,2,308.62,34.8,D,0
16.07751,78.66459,356.29,0.41,0.37,2023-04-20,752,N20,VIIRS,l,2,310.18,12.21,D,0
16.07842,79.0853,344.4,0.4,0.37,2023-04-20,752,N20,VIIRS,l,2,308.5,3.66,D,0
16.079,79.08895,337.43,0.4,0.37,2023-04-20,752,N20,VIIRS,l,2,309.06,3.66,D,0
16.08155,78.66788,342.27,0.41,0.37,2023-04-20,752,N20,VIIRS,l,2,316.59,85.03,D,0
16.08179,79.08479,333.07,0.4,0.37,2023-04-20,752,N20,VIIRS,l,2,307.6,2.28,D,0
16.08238,79.08846,341.1,0.4,0.37,2023-04-20,752,N20,VIIRS,n,2,309.67,2.28,D,0
16.08297,79.09215,338.88,0.4,0.37,2023-04-20,752,N20,VIIRS,l,2,309.27,3.06,D,0
16.08338,79.07309,340.05,0.4,0.37,2023-04-20,752,N20,VIIRS,n,2,306.28,1.78,D,0
16.08356,79.09583,342.21,0.4,0.37,2023-04-20,752,N20,VIIRS,l,2,311.08,3.06,D,0
16.11961,77.15031,342.08,0.48,0.4,2023-04-20,752,N20,VIIRS,l,2,316.51,9.88,D,0
16.27071,78.79726,336.76,0.41,0.37,2023-04-20,752,N20,VIIRS,n,2,308.76,1.56,D,0
16.27372,78.92419,338.2,0.41,0.37,2023-04-20,752,N20,VIIRS,l,2,312.84,3.13,D,0
16.28009,78.72541,334.92,0.41,0.37,2023-04-20,752,N20,VIIRS,l,2,308.03,2.3,D,0
16.2807,78.72922,334.95,0.41,0.37,2023-04-20,752,N20,VIIRS,l,2,308.53,2.3,D,0
16.31443,80.46386,344.43,0.38,0.36,2023-04-20,752,N20,VIIRS,n,2,308.83,8.4,D,0
